ticker,date,gap,return,stopped,days_to_stop
MPWR,2013-10-25,0.15077898146906143,0.025826712055049026,False,
MRNA,2020-02-25,0.19150077658535136,0.18103838816896164,True,2.0
MRNA,2020-04-17,0.2066503329967755,0.20943045458279524,False,
MRNA,2020-05-18,0.2916478667897926,-0.31390760514419946,False,
MRNA,2020-07-15,0.1663112416747945,-0.055301605616252775,True,3.0
MRNA,2020-12-01,0.16315305272174174,-0.29145561939293624,False,
MRNA,2021-11-26,0.16807483531738332,-0.027337668586590022,True,3.0
MRVL,2002-08-23,0.16701762151357258,-0.0654625255975319,False,
MRVL,2008-05-30,0.20383572681833795,0.030678251424015493,False,
MRVL,2021-12-03,0.2092073567722692,0.020840645622168145,False,
MRVL,2023-05-26,0.18597114173246787,-0.01090838300438552,True,5.0
MRVL,2024-12-04,0.17120216936288446,-0.000712216612226845,True,9.0
MRVL,2026-06-02,0.1550836949093235,0.03949338847030132,True,3.0
MS,2008-09-19,0.20665154480756232,-0.6442482203518858,False,
MSCI,2008-09-19,0.20436376724069727,-0.3641405772909123,False,
MSI,2004-04-21,0.20530231405273636,-0.035806165847582214,False,
MU,2001-04-11,0.15072086328618495,-0.012528623270595956,True,7.0
MU,2024-03-21,0.17787029458030923,0.12580993944345245,False,
MU,2024-09-26,0.18095447117853913,-0.008168380621997163,False,
MU,2026-06-25,0.1759544386949765,-0.23894565702934914,False,
NCLH,2020-03-13,0.38134719695836194,-0.09827452914029515,True,10.0
NCLH,2020-06-05,0.23583455313421475,-0.0033044166349169134,True,2.0
NCLH,2020-11-09,0.23865652965713702,0.08801143392870073,False,
NFLX,2002-12-05,0.20925343191045798,-0.18884888668238928,False,
NFLX,2004-01-22,0.15182336632704074,-0.015701247558068773,False,
NFLX,2004-09-07,0.16713215467170062,-0.022077498063208124,False,
NFLX,2005-05-19,0.22128979910899504,-0.17327278291566614,False,
NFLX,2005-07-26,0.1804232075966734,0.11088807998859593,False,
NFLX,2006-01-25,0.15521368426582471,-0.1270114428636028,False,
NFLX,2006-10-24,0.18327704244802168,0.06517609351810214,False,
NFLX,2010-01-28,0.21032002391576055,0.07148639825191204,False,
NFLX,2012-01-26,0.19844308678007505,0.03863030529035387,True,12.0
NFLX,2013-01-24,0.3944410700934413,0.30147943544054645,False,
NFLX,2013-04-23,0.2362790391396028,0.08535536710466184,False,
NFLX,2014-01-23,0.16081880147676797,0.1268715041970099,False,
NFLX,2015-01-21,0.18876153621563807,0.0970721195563055,False,
NFLX,2016-10-18,0.1686373388548339,0.06610648215607748,False,
NFLX,2023-10-19,0.1691267694034806,0.07513466520691392,False,
NOC,2001-09-17,0.2082020424525226,0.08686802551316058,False,
NOW,2014-01-30,0.18836797190899435,-0.020014552415690556,False,
NOW,2022-10-27,0.1652520536233535,-0.0617856600402055,False,
NRG,2006-05-31,0.19274617533549043,-0.06725152131196356,False,
NRG,2008-10-20,0.2421108367040452,-0.06039154733305829,False,
NRG,2017-07-12,0.19693245964630934,0.2557590660456092,False,
NTAP,2024-03-01,0.18806089311374596,-0.010861279581027148,False,
NTAP,2026-05-29,0.2408006321253673,-0.09610048951790552,False,
NVDA,2000-03-07,0.28205105357598104,0.4683331580642458,True,5.0
NVDA,2003-05-09,0.17248415607282652,0.3897978212970378,False,
NVDA,2003-11-07,0.1920725885120813,-0.019850936135594317,False,
NVDA,2004-11-05,0.1550883154174214,0.11573317596756469,False,
NVDA,2016-11-11,0.17323331899847538,0.11410392340514697,False,
NVDA,2023-05-25,0.2614773392942469,0.107323555487468,False,
NXPI,2026-04-29,0.221450649025019,0.10212844603654482,False,
ODFL,2000-04-07,0.19254666605941306,-0.08333388286224262,False,
ODFL,2001-09-18,0.15639794967725185,-0.1475399921973239,False,
OKE,2008-09-19,0.25979749017111886,-0.4959755604206762,False,
ON,2002-06-25,0.2562499753199521,-0.004975119657066306,True,2.0
ON,2002-12-27,0.29710142611455725,-0.02793293485019055,True,10.0
ON,2004-07-29,0.17445480876156338,-0.10610082158916292,False,
ON,2008-05-07,0.18822020498869363,0.05603453369897701,False,
ORCL,2021-12-10,0.17483382752109167,-0.16377419098231785,False,
ORCL,2025-09-10,0.3216430670330577,-0.09455188511311974,False,
OXY,2020-03-10,0.23101485027652413,-0.24805166916002852,False,
OXY,2020-06-05,0.15112550731820384,0.15977637459767757,True,3.0
OXY,2020-11-09,0.15384613256694313,0.3645023941468189,False,
PCG,2001-01-25,0.20754664957024715,0.14500031207421685,True,6.0
PCG,2001-03-26,0.17370891924283938,-0.29280006726841634,False,
PCG,2018-11-16,0.42108225851862735,0.023006805463683486,False,
PCG,2019-01-17,0.18065401881997256,0.4180724115153602,True,5.0
PCG,2019-10-30,0.1749503375371284,0.1708968722379298,True,5.0
PCG,2020-03-23,0.2132964005025042,0.02625578318502279,True,6.0
PFE,2020-11-09,0.1500003719907208,-0.03538632279547727,False,
PFG,2008-09-19,0.16847256966082735,-0.6410257921643736,False,
PFG,2009-04-08,0.30049265094133926,-0.012121450738695754,True,3.0
PGR,2000-10-19,0.22535213992725156,0.07614939207571329,False,
PLTR,2023-05-09,0.1912145400098424,0.5954446433966692,False,
PLTR,2023-11-02,0.17158173276486166,0.12643026600094232,False,
PLTR,2024-02-06,0.21411483676597154,0.12019707516062601,True,10.0
PLTR,2024-11-05,0.15575949738484574,0.37358957428744227,False,
PLTR,2025-02-04,0.22760933453802568,0.09007776490214411,True,10.0
PNR,2012-03-28,0.16915013829332404,-0.05672374911829652,False,
PODD,2015-11-06,0.2665615318476071,-0.08891655190904926,False,
PODD,2016-11-04,0.1552229264178031,0.02676058487153389,False,
PODD,2019-08-06,0.18595777366595412,0.08286855632283478,False,
PODD,2022-11-04,0.19984334270432713,-0.04138648891474243,False,
PSKY,2008-12-19,0.150000307920239,-0.012925627612061815,False,
PTC,2002-09-20,0.1714285895937966,-0.21544719765132506,False,
PTC,2003-10-03,0.1799409498393214,-0.18999996185302734,False,
PTC,2019-10-24,0.15114367921366934,-0.04363637156300731,False,
PTC,2022-04-28,0.19022740393719584,-0.05749204032028879,False,
PWR,2000-01-20,0.16981144160349282,0.03225817884233716,False,
PWR,2003-08-15,0.3011149376891409,0.3114293433485964,False,
Q,2026-02-26,0.16752878038288377,-0.1995725932948826,False,
QCOM,2008-07-24,0.1936631936123996,0.05327134983233752,False,
RCL,2001-10-30,0.18907068973421448,0.4797795982695202,False,
RCL,2020-03-13,0.22266271629225343,-0.06781967202744289,True,10.0
RCL,2020-11-09,0.25098170151899746,0.07561082106499242,False,
REGN,2000-06-01,0.16564423480554225,-0.028947393852182656,True,5.0
REGN,2003-05-19,0.2747876319635276,0.7733331082225637,False,
REGN,2003-09-08,0.2440756094927028,-0.14761899873570578,False,
REGN,2007-03-27,0.1697127070714537,0.08883924376992582,False,
REGN,2007-11-29,0.3475220155534309,-0.006490642621081091,False,
REGN,2010-11-22,0.15079031448181213,0.07995776161985714,False,
REGN,2022-09-08,0.15181729820932577,0.007030726713938531,False,
RF,2008-09-19,0.30821969341991284,-0.521466085537192,False,
RJF,2008-10-13,0.1765539303957484,-0.058823500060489455,False,
RMD,2000-02-03,0.16666643599895048,0.37593959329865556,False,
ROK,2001-07-02,0.16016547989399776,-0.06725720061015315,False,
ROST,2022-11-18,0.17226576026764095,0.0033979411214780982,False,
RSG,2008-07-14,0.18315451479816947,-0.021811967798216453,False,
RVTY,2008-01-25,0.1889874464736354,-0.05891070246495398,False,
SATS,2008-01-02,0.8587361649997705,-0.17714282908017615,False,
SATS,2025-06-16,0.4412114155494218,0.2921302026724885,False,
SATS,2025-08-26,0.8109103791876853,0.38403249944376344,True,12.0
SBAC,2000-01-10,0.19047646072842506,0.039999818545761304,True,2.0
SBAC,2002-03-07,0.31249969719199133,0.10884354550605284,True,3.0
SBAC,2002-10-28,0.21212114643003144,0.25000003060601217,True,8.0
SBUX,2024-08-13,0.18161754771216554,0.02991844083273619,False,
SMCI,2014-04-23,0.15620053128970235,-0.18986764558659022,False,
SMCI,2020-11-04,0.15769061672443097,0.09080757526888637,False,
SMCI,2022-07-21,0.18082068307522192,0.19345844290205166,False,
SMCI,2022-10-20,0.1584817484337886,0.2534160680348882,False,
SMCI,2023-05-25,0.16937124741767717,0.24442632555671062,False,
SMCI,2024-02-22,0.178187623643693,0.3065006632357809,False,
SMCI,2024-11-19,0.2585886470788876,0.270011048691352,True,5.0
SMCI,2025-02-26,0.2081686287143667,-0.27117415229932573,False,
SMCI,2025-05-14,0.1810234257139438,-0.03919005497715417,False,
SNDK,2026-01-30,0.20754681106862916,-0.001934815354658665,False,
SNDK,2026-06-25,0.169157348448562,-0.2772656092098502,False,
SPG,2020-11-09,0.21031336011399615,0.10284509289012289,False,
STT,2008-09-19,0.16745751821840527,-0.3703244918277991,False,
STT,2009-01-28,0.1615700070231325,0.16761735288632212,True,9.0
STX,2010-10-15,0.18518447513111824,0.018617092421658397,False,
STX,2026-04-29,0.15361880607803657,0.10907525864832565,True,13.0
STZ,2012-06-29,0.19715082363976055,0.09174673143662326,False,
STZ,2013-02-14,0.27979983265676966,0.07965632710292028,False,
SW,2008-08-29,0.25233603317320874,0.02089558864829791,False,
SW,2009-04-22,0.23589761255999342,0.9709539795629685,False,
SW,2009-08-20,0.4210525201282034,0.1481483334298375,False,
SW,2009-10-22,0.18000029696316844,0.0,False,
SW,2010-04-15,0.20000010776888844,-0.04166696602466351,False,
SW,2011-02-18,0.20500020332396596,0.03236494384541395,False,
SW,2012-01-26,0.25885991016711873,0.18115075896385685,False,
SW,2014-02-12,0.1509433386365424,0.06633593769126687,False,
SW,2018-03-06,0.2246994921777099,-0.025910214778922556,False,
SW,2022-07-29,0.15624979799920524,-0.04675652320269581,False,
SWKS,2000-10-19,0.18115942147764352,0.10633929845290328,True,4.0
SWKS,2002-08-01,0.15172392758626208,0.023952096616046102,True,7.0
SWKS,2006-10-03,0.33794440476643817,-0.029541880175586697,False,
SWKS,2009-02-06,0.18525906952459392,0.09243715754002564,False,
SWKS,2021-01-29,0.17485457930642423,0.02636970132575623,False,
SYY,2013-12-09,0.25473657383020254,-0.14843210017817138,False,
TECH,2026-06-25,0.19276498102790662,0.005410753741341702,False,
TER,2025-07-30,0.16764228096211853,0.03584594701603663,False,
TER,2025-10-29,0.17751740490908263,-0.0024703291168685767,True,11.0
TFC,2008-09-30,0.15129001332808745,0.01344931971744905,True,3.0
TGT,2019-08-21,0.1676605768493289,0.09111832273233803,False,
TGT,2024-08-21,0.16842410955447518,-0.11976360954270392,False,
TKO,2018-05-17,0.15737619917882673,0.22893886754296128,False,
TKO,2020-04-24,0.17942154924103226,-0.09635434488218945,False,
TKO,2024-01-23,0.2329154820998578,-0.08319358657209372,False,
TPR,2019-05-09,0.172683135683666,-0.21353317095790603,False,
TPR,2025-02-06,0.19582989680890894,-0.039202219377471786,False,
TRGP,2020-03-10,0.21951207647654258,-0.5681250068483942,False,
TRMB,2000-02-16,0.18239003307414503,0.23138295994349053,False,
TRMB,2000-04-20,0.1923076923076923,0.37634400398500506,True,13.0
TRMB,2003-10-29,0.16931730607234097,0.16039992062378536,False,
TRMB,2008-01-24,0.17945487257191917,0.03412730254042166,False,
TRMB,2008-04-25,0.15535019444040055,0.09169229360727163,False,
TRMB,2011-08-03,0.15870615808344457,-0.09418211421599167,False,
TRMB,2016-02-10,0.1971307679054637,0.10874384291710382,False,
TROW,2008-09-19,0.1517044216990886,-0.41406590945730865,False,
TSLA,2012-01-17,0.16805665303710304,0.18707735736434494,False,
TSLA,2013-05-09,0.25685626031209075,0.49671989160591534,False,
TSLA,2018-10-01,0.15485139904533884,-0.1465807140271998,False,
TSLA,2019-10-24,0.17154859329852434,0.17086176944643705,False,
TTD,2017-05-12,0.19278009505543547,0.0035729715704629138,True,3.0
TTD,2018-05-11,0.2848474111982313,0.2788191048763725,False,
TTD,2018-08-10,0.23807477812173694,0.22839822433276447,False,
TTD,2019-02-22,0.1628679811559175,0.18285718645368304,False,
TTD,2021-11-08,0.22975928955259373,0.05172005281749095,True,2.0
TTD,2022-08-10,0.2502752181586869,0.014382203782092666,True,6.0
TTD,2023-02-15,0.16386219161090576,-0.02323577469149866,True,3.0
TTD,2024-02-16,0.1821423997131646,-0.0883799291855796,False,
TTD,2025-05-09,0.1644407048948997,0.07842295656922044,False,
TTD,2026-03-05,0.25105284962204255,-0.30960019213407225,False,
TTWO,2008-02-25,0.48732706813413196,-0.029821832052914176,False,
TXN,2000-10-19,0.2135596778890232,-0.047486368113889635,True,4.0
TXT,2009-04-09,0.41163658177800055,-0.16562996480681091,False,
UAL,2008-09-02,0.20792083627368618,-0.12071534100962984,False,
UAL,2020-03-24,0.21866665794735862,0.02657081549081912,True,3.0
UAL,2020-06-05,0.25191822693644683,-0.328089910581783,False,
UAL,2020-11-09,0.20818919138318415,0.07517894024982534,False,
UBER,2022-08-02,0.1581300540376671,0.05826605337831347,True,12.0
ULTA,2014-09-12,0.17459987748200878,0.014847134919145742,False,
URI,2007-04-10,0.19600738740995638,0.014263992071143095,False,
URI,2008-06-10,0.16000021777196305,-0.15428848369985726,False,
URI,2008-07-16,0.1814855915717335,-0.26737513954517245,False,
URI,2026-04-23,0.17466593525772844,0.03389105521680216,False,
USB,2009-04-09,0.17688015966586357,-0.05680482615835852,True,6.0
VLO,2020-11-09,0.17657850645711504,0.2187378849330848,True,14.0
VRT,2023-04-26,0.1717089219281338,0.09071872115190008,False,
VRT,2023-08-02,0.24387498392494278,-0.0003030717529299112,True,11.0
VRT,2025-04-23,0.19012812449888483,0.2808423542605361,False,
VRT,2026-02-11,0.16847009241516386,0.07729896112347051,False,
VRTX,2004-02-23,0.19490693082106314,-0.2131147105281816,False,
VRTX,2006-10-27,0.15707261652040905,0.1125,False,
VRTX,2012-05-07,0.39321034868943583,0.24424404840976818,False,
VRTX,2013-04-19,0.5424627331054617,-0.013733938745179355,False,
VRTX,2014-06-24,0.47155075431471416,-0.015200958118732281,False,
VRTX,2017-03-29,0.18244675972367075,0.08110910660314283,False,
VRTX,2017-07-19,0.2242735969153602,-0.05698393724846693,False,
VST,2024-07-31,0.19478266797206678,-0.0019407375894594067,False,
VST,2026-01-09,0.15756959731943465,-0.09166520965409647,False,
VTR,2020-03-24,0.15173890281646596,0.040358376263030946,True,5.0
VTRS,2008-10-30,0.216332429891692,0.07302701831175638,True,9.0
VTRS,2017-10-04,0.16815253145714637,0.026842073249135477,False,
WAT,2000-01-25,0.25529265255292644,0.4603174603174603,False,
WAT,2024-11-01,0.16059551546195072,-0.0040799967447916665,False,
WBD,2008-09-19,0.2519914167243056,-0.3568536152065421,False,
WDC,2003-01-24,0.15945969713255392,-0.17249421903109488,False,
WDC,2003-08-28,0.16736875132116347,0.1379617974025752,False,
WDC,2012-07-26,0.1730827701931026,0.19217597507716314,False,
WFC,2008-07-16,0.15943453004658537,0.17451666281742217,True,8.0
WFC,2008-09-19,0.19729833287039855,-0.36094831516471343,False,
WFC,2009-01-28,0.17418100742000808,-0.3006875302548169,False,
WFC,2009-04-09,0.3324377512017105,0.008568369141311415,False,
WMB,2002-07-29,0.4848489167765304,1.3129242567221553,True,4.0
WMB,2002-10-11,0.16883077337919672,0.15555534486781214,False,
WMB,2003-02-20,0.1551725068932206,0.10447740748763248,True,13.0
WMB,2014-06-16,0.16087399433391658,0.05349606452423364,False,
WSM,2001-01-04,0.16710819125952425,0.004545798132333748,False,
WSM,2021-03-18,0.16577495467809422,0.16547145913184055,False,
WSM,2021-08-26,0.16926307027137488,-0.056852307765131754,False,
WSM,2024-11-20,0.253424505587289,0.1078364445823853,False,
WST,2025-07-24,0.23998039621397993,-0.1257907261230223,False,
WTW,2008-10-10,0.21434439051220755,-0.10413031825959078,False,
WYNN,2020-03-24,0.19263499176630128,-0.07792015253812365,True,3.0
WYNN,2020-11-09,0.18858488985733324,0.056005280460118906,False,
XEL,2002-08-06,0.21319022002608712,0.2389382743961966,True,13.0
XYZ,2016-08-04,0.15804603817273444,0.01819687876362161,False,
XYZ,2022-02-25,0.20960105389899497,-0.005918192307618246,True,4.0
XYZ,2023-11-03,0.15507048125988754,0.1742126460970878,False,
XYZ,2024-02-23,0.17436725476396542,0.00451072072878166,False,
XYZ,2026-02-27,0.15697783907783514,-0.05896340484555434,False,
ZBH,2014-04-24,0.1700380009372433,-0.06401845071220669,False,
ZBH,2020-11-09,0.15448985486477795,-0.06753353677734118,False,
ZBRA,2026-02-12,0.16293075108292077,-0.2178518365628088,False,
CL_F,2008-12-22,0.26335997239271847,-0.003739187753885972,True,10.0
CL_F,2020-04-22,0.3106892692873242,-0.02591464600255995,True,3.0
NG_F,2000-12-06,0.18758439567420537,0.1409090618456697,False,
NG_F,2001-09-27,0.2513660700274436,0.085589564387385,False,
NG_F,2001-11-29,0.17443870748304913,-0.012499970416812648,False,
NG_F,2003-02-24,0.20272309359822693,-0.05849052665495787,True,3.0
NG_F,2004-10-28,0.1521455904747655,-0.22426631926800003,False,
NG_F,2005-08-29,0.22038399027002842,0.0596652978181288,False,
NG_F,2006-09-28,0.3453938736019513,0.023000728163755937,True,10.0
NG_F,2009-09-29,0.29222524048636367,0.07074680313837982,False,
NG_F,2009-10-29,0.18116109680327885,-0.1429135371678847,False,
NG_F,2020-09-29,0.31794381741835465,0.052004351978486706,False,
NG_F,2024-04-29,0.19144982799221788,0.43057720171594427,False,
NG_F,2024-10-30,0.2382779308234475,0.09913945254661823,False,
